2160,Catron,New Mexico
2161,Grant,New Mexico
2162,Otero,New Mexico
2163,Burke,North Dakota
2164,Morrow,Ohio
2165,Greer,Oklahoma
2166,Allendale,South Carolina
2167,Clay,Tennessee
2168,Grainger,Tennessee
2169,Hickman,Tennessee
2170,Lauderdale,Tennessee
2171,Sequatchie,Tennessee
2172,Anderson,Texas
2173,Camp,Texas
2174,Clay,Texas
2175,Colorado,Texas
2176,Comanche,Texas
2177,Gonzales,Texas
2178,Gray,Texas
2179,Kerr,Texas
2180,Live Oak,Texas
2181,Newton,Texas
2182,San Augustine,Texas
2183,Wood,Texas
2184,Augusta,Virginia
2185,Sussex,Virginia
2186,Barbour,West Virginia
2187,Crawford,Wisconsin
2188,Menominee,Wisconsin
2189,Coffee,Alabama
2190,Yukon-Koyukuk Census Area,Alaska
2191,Mississippi,Arkansas
2192,Monroe,Arkansas
2193,Ouachita,Arkansas
2194,Sharp,Arkansas
2195,Del Norte,California
2196,Custer,Colorado
2197,Telfair,Georgia
2198,Washington,Idaho
2199,Logan,Illinois
2200,Macoupin,Illinois
2201,Mercer,Illinois
2202,Moultrie,Illinois
2203,Piatt,Illinois
2204,Blackford,Indiana
2205,Spencer,Indiana
2206,Bremer,Iowa
2207,Jefferson,Iowa
2208,O'Brien,Iowa
2209,Cloud,Kansas
2210,Cowley,Kansas
2211,Bath,Kentucky
2212,Crittenden,Kentucky
2213,Cumberland,Kentucky
2214,Lincoln,Kentucky
2215,Meade,Kentucky
2216,Pendleton,Kentucky
2217,Caldwell,Louisiana
2218,Allegany,Maryland
2219,Dickinson,Michigan
2220,Koochiching,Minnesota
2221,Wayne,Mississippi
2222,Howell,Missouri
2223,New Madrid,Missouri
2224,Colfax,Nebraska
2225,Gage,Nebraska
2226,Hamilton,Nebraska
2227,Otoe,Nebraska
2228,Yates,New York
2229,Dare,North Carolina
2230,Gates,North Carolina
2231,Macon,North Carolina
2232,Mitchell,North Carolina
2233,Stokes,North Carolina
2234,Guernsey,Ohio
2235,Hardin,Ohio
2236,Williams,Ohio
2237,Atoka,Oklahoma
2238,Kingfisher,Oklahoma
2239,Kiowa,Oklahoma
2240,Woodward,Oklahoma
2241,Forest,Pennsylvania
2242,Cherokee,South Carolina
2243,Hampton,South Carolina
2244,McCormick,South Carolina
2245,Lake,South Dakota
2246,Spink,South Dakota
2247,Jackson,Tennessee
2248,Polk,Tennessee
2249,Donley,Texas
2250,Gillespie,Texas
2251,Goliad,Texas
2252,Jasper,Texas
2253,Jim Wells,Texas
2254,Lee,Texas
2255,Palo Pinto,Texas
2256,Panola,Texas
2257,Kane,Utah
2258,Cumberland,Virginia
2259,Salem city,Virginia
2260,Pend Oreille,Washington
2261,Pendleton,West Virginia
2262,Adams,Wisconsin
2263,Trempealeau,Wisconsin
2264,Uinta,Wyoming
2265,Barbour,Alabama
2266,Henry,Alabama
2267,Southeast Fairbanks Census Area,Alaska
2268,Lafayette,Arkansas
2269,Prairie,Arkansas
2270,Tehama,California
2271,Las Animas,Colorado
2272,Rio Blanco,Colorado
2273,Franklin,Florida
2274,Elbert,Georgia
2275,Marion,Georgia
2276,Quitman,Georgia
2277,Towns,Georgia
2278,De Witt,Illinois
2279,Effingham,Illinois
2280,Jersey,Illinois
2281,Parke,Indiana
2282,Louisa,Iowa
2283,Lyon,Iowa
2284,Plymouth,Iowa
2285,Marion,Kansas
2286,Osborne,Kansas
2287,Aroostook,Maine
2288,Washington,Maine
2289,Luce,Michigan
2290,Clark,Missouri
2291,Linn,Missouri
2292,Saline,Missouri
2293,Glacier,Montana
2294,Merrick,Nebraska
2295,Coos,New Hampshire
2296,Bladen,North Carolina
2297,Chowan,North Carolina
2298,Haywood,North Carolina
2299,Eddy,North Dakota
2300,Slope,North Dakota
2301,Grant,Oklahoma
2302,Major,Oklahoma
2303,McCurtain,Oklahoma
2304,Crook,Oregon
2305,Clinton,Pennsylvania
2306,Lampasas,Texas
2307,Titus,Texas
2308,Carbon,Utah
2309,Duchesne,Utah
2310,Emery,Utah
2311,Grand,Utah
2312,Juab,Utah
2313,Millard,Utah
2314,Buena Vista city,Virginia
2315,Caroline,Virginia
2316,Emporia city,Virginia
2317,Lexington city,Virginia
2318,Pulaski,Virginia
2319,Richmond,Virginia
2320,Westmoreland,Virginia
2321,Wise,Virginia
2322,Asotin,Washington
2323,Mineral,West Virginia
2324,Barron,Wisconsin
2325,Rusk,Wisconsin
2326,Lincoln,Wyoming
2327,Dallas,Arkansas
2328,Ouray,Colorado
2329,Dixie,Florida
2330,Jefferson,Florida
2331,Wayne,Georgia
2332,Caribou,Idaho
2333,Jasper,Illinois
2334,Lee,Illinois
2335,Mason,Illinois
2336,Pike,Illinois
2337,Martin,Indiana
2338,Union,Indiana
2339,Grundy,Iowa
2340,Howard,Iowa
2341,Lee,Iowa
2342,Mills,Iowa
2343,Greenwood,Kansas
2344,Jewell,Kansas
2345,Caldwell,Kentucky
2346,Clinton,Kentucky
2347,Ohio,Kentucky
2348,Perry,Kentucky
2349,McLeod,Minnesota
2350,Polk,Minnesota
2351,Nodaway,Missouri
2352,Beaverhead,Montana
2353,Cherry,Nebraska
2354,Lincoln,New Mexico
2355,Los Alamos,New Mexico
2356,Ashe,North Carolina
2357,Warren,North Carolina
2358,Adams,Ohio
2359,Tillman,Oklahoma
2360,Sullivan,Pennsylvania
2361,Wyoming,Pennsylvania
2362,Stewart,Tennessee
2363,Andrews,Texas
2364,Hemphill,Texas
2365,Hutchinson,Texas
2366,Mason,Texas
2367,Trinity,Texas
2368,Tyler,Texas
2369,Charlotte,Virginia
2370,Staunton city,Virginia
2371,Wahkiakum,Washington
2372,Manitowoc,Wisconsin
2373,Shawano,Wisconsin
2374,Crook,Wyoming
2375,Phillips,Arkansas
2376,Yell,Arkansas
2377,Crawford,Georgia
2378,Boone,Illinois
2379,Calhoun,Illinois
2380,Gallatin,Illinois
2381,Daviess,Indiana
2382,Clarke,Iowa
2383,Hamilton,Iowa
2384,Geary,Kansas
2385,Republic,Kansas
2386,Wabaunsee,Kansas
2387,Adair,Kentucky
2388,Carter,Kentucky
2389,Greenup,Kentucky
2390,Johnson,Kentucky
2391,Leslie,Kentucky
2392,Letcher,Kentucky
2393,McLean,Kentucky
2394,Monroe,Kentucky
2395,Pike,Kentucky
2396,Houston,Minnesota
2397,Pipestone,Minnesota
2398,Stone,Mississippi
2399,Johnson,Nebraska
2400,Phelps,Nebraska
2401,Seward,Nebraska
2402,Pender,North Carolina
2403,Emmons,North Dakota
2404,Monroe,Ohio
2405,Sherman,Oregon
2406,Fulton,Pennsylvania
2407,Henderson,Tennessee
2408,Aransas,Texas
2409,Florence,Wisconsin
2410,Petersburg Borough,Alaska
2411,Clay,Arkansas
2412,Franklin,Arkansas
2413,Izard,Arkansas
2414,Logan,Arkansas
2415,Lake,California
2416,Hamilton,Florida
2417,Atkinson,Georgia
2418,Brantley,Georgia
2419,Echols,Georgia
2420,Jeff Davis,Georgia
2421,Treutlen,Georgia
2422,Jefferson,Illinois
2423,Wabash,Illinois
2424,Pulaski,Indiana
2425,Chickasaw,Iowa
2426,Franklin,Iowa
2427,Marion,Iowa
2428,Winnebago,Iowa
2429,Morton,Kansas
2430,West Carroll,Louisiana
2431,Presque Isle,Michigan
2432,Murray,Minnesota
2433,Redwood,Minnesota
2434,Greene,Mississippi
2435,Gentry,Missouri
2436,Madison,Missouri
2437,Phelps,Missouri
2438,Worth,Missouri
2439,Cheyenne,Nebraska
2440,Custer,Nebraska
2441,Stanton,Nebraska
2442,Morgan,Ohio
2443,Paulding,Ohio
2444,Putnam,Ohio
2445,Scioto,Ohio
2446,Jefferson,Oklahoma
2447,Curry,Oregon
2448,Pecos,Texas
2449,Zapata,Texas
2450,Appomattox,Virginia
2451,Giles,Virginia
2452,Russell,Virginia
2453,Lewis,West Virginia
2454,Taylor,West Virginia
2455,Kewaunee,Wisconsin
2456,Waushara,Wisconsin
2457,Bethel Census Area,Alaska
2458,Gilchrist,Florida
2459,Taylor,Florida
2460,Hancock,Georgia
2461,Power,Idaho
2462,Coles,Illinois
2463,Lawrence,Illinois
2464,Richland,Illinois
2465,Shelby,Illinois
2466,Buena Vista,Iowa
2467,Delaware,Iowa
2468,Greene,Iowa
2469,Barber,Kansas
2470,Rooks,Kansas
2471,Scott,Kansas
2472,Seward,Kansas
2473,Green,Kentucky
2474,Hart,Kentucky
2475,Todd,Kentucky
2476,Cameron,Louisiana
2477,Mason,Michigan
2478,Roseau,Minnesota
2479,Swift,Minnesota
2480,Dallas,Missouri
2481,Howard,Missouri
2482,Oregon,Missouri
2483,Polk,Missouri
2484,Scotland,Missouri
2485,Richmond,North Carolina
2486,Bowman,North Dakota
2487,Meigs,Ohio
2488,Beaver,Oklahoma
2489,Dewey,Oklahoma
2490,Marshall,Oklahoma
2491,Elk,Pennsylvania
2492,Jefferson,Pennsylvania
2493,Callahan,Texas
2494,Crosby,Texas
2495,Dallam,Texas
2496,Hamilton,Texas
2497,Hansford,Texas
2498,Knox,Texas
2499,Mitchell,Texas
2500,Grand Isle,Vermont
2501,Buchanan,Virginia
2502,Craig,Virginia
2503,Dinwiddie,Virginia
2504,Lunenburg,Virginia
2505,Rappahannock,Virginia
2506,Brooke,West Virginia
2507,Fayette,West Virginia
2508,McDowell,West Virginia
2509,Nicholas,West Virginia
2510,Tyler,West Virginia
2511,Wyoming,West Virginia
2512,Lafayette,Wisconsin
2513,Madison,Arkansas
2514,Lafayette,Florida
2515,Hancock,Illinois
2516,Stark,Illinois
2517,Worth,Iowa
2518,Ballard,Kentucky
2519,Jackson,Kentucky
2520,Whitley,Kentucky
2521,Schoolcraft,Michigan
2522,Pine,Minnesota
2523,Washington,Missouri
2524,Richland,Montana
2525,Stutsman,North Dakota
2526,Henry,Ohio
2527,Jackson,Ohio
2528,Oglala Lakota,South Dakota
2529,Decatur,Tennessee
2530,Bee,Texas
2531,Delta,Texas
2532,Dickens,Texas
2533,Floyd,Texas
2534,Frio,Texas
2535,Jones,Texas
2536,Essex,Vermont
2537,Boone,West Virginia
2538,Braxton,West Virginia
2539,Hampshire,West Virginia
2540,Perry,Alabama
2541,Gilpin,Colorado
2542,Prowers,Colorado
2543,Pulaski,Illinois
2544,Schuyler,Illinois
2545,Knox,Kentucky
2546,Jefferson Davis,Mississippi
2547,St. Clair,Missouri
2548,Vernon,Missouri
2549,Stillwater,Montana
2550,Burt,Nebraska
2551,Polk,Nebraska
2552,White Pine,Nevada
2553,Colfax,New Mexico
2554,Jones,North Carolina
2555,Richland,North Dakota
2556,Noble,Ohio
2557,Corson,South Dakota
2558,Jerauld,South Dakota
2559,Bandera,Texas
2560,Jack,Texas
2561,Madison,Texas
2562,McCulloch,Texas
2563,Sabine,Texas
2564,Scurry,Texas
2565,Floyd,Virginia
2566,Middlesex,Virginia
2567,Wayne,West Virginia
2568,Sawyer,Wisconsin
2569,Marion,Arkansas
2570,Liberty,Florida
2571,Fulton,Illinois
2572,Greene,Illinois
2573,Perry,Indiana
2574,Osceola,Iowa
2575,Union,Iowa
2576,Trimble,Kentucky
2577,Menominee,Michigan
2578,Nobles,Minnesota
2579,Big Horn,Montana
2580,Clay,Nebraska
2581,Franklin,Nebraska
2582,Webster,Nebraska
2583,Luna,New Mexico
2584,Sargent,North Dakota
2585,Murray,Oklahoma
2586,Okfuskee,Oklahoma
2587,Miner,South Dakota
2588,Concho,Texas
2589,Cooke,Texas
2590,Howard,Texas
2591,Rains,Texas
2592,Stephens,Texas
2593,Winkler,Texas
2594,Colonial Heights city,Virginia
2595,Fairfax city,Virginia
2596,Scott,Virginia
2597,Pacific,Washington
2598,Polk,Wisconsin
2599,Niobrara,Wyoming
2600,Prince of Wales-Hyder Census Area,Alaska
2601,Montgomery,Georgia
2602,McDonough,Illinois
2603,Perry,Illinois
2604,Warren,Illinois
2605,Ellis,Kansas
2606,Hamilton,Kansas
2607,Phillips,Kansas
2608,Fleming,Kentucky
2609,Gallatin,Kentucky
2610,Knott,Kentucky
2611,Rowan,Kentucky
2612,Tensas,Louisiana
2613,Alpena,Michigan
2614,Lake,Michigan
2615,Becker,Minnesota
2616,Andrew,Missouri
2617,Iron,Missouri
2618,Golden Valley,Montana
2619,Box Butte,Nebraska
2620,Pierce,Nebraska
2621,Wayne,Nebraska
2622,Quay,New Mexico
2623,Rolette,North Dakota
2624,Hocking,Ohio
2625,Coos,Oregon
2626,Sanborn,South Dakota
2627,Dimmit,Texas
2628,Monroe,West Virginia
2629,Summers,West Virginia
2630,Price,Wisconsin
2631,Geneva,Alabama
2632,Evans,Georgia
2633,Benton,Indiana
2634,Pike,Indiana
2635,Kearny,Kansas
2636,Stanton,Kansas
2637,Morgan,Kentucky
2638,Owsley,Kentucky
2639,Trigg,Kentucky
2640,Red Lake,Minnesota
2641,Rock,Minnesota
2642,Todd,Minnesota
2643,Dakota,Nebraska
2644,Sully,South Dakota
2645,Walworth,South Dakota
2646,Grant,West Virginia
2647,Mingo,West Virginia
2648,Big Horn,Wyoming
2649,Jackson,Arkansas
2650,Johnson,Illinois
2651,Cass,Iowa
2652,Montmorency,Michigan
2653,Churchill,Nevada
2654,Jackson,North Carolina
2655,Alfalfa,Oklahoma
2656,Hyde,South Dakota
2657,Lake,Tennessee
2658,Van Buren,Tennessee
2659,Motley,Texas
2660,Falls Church city,Virginia
2661,Green Lake,Wisconsin
2662,Clay,Illinois
2663,Dickinson,Kansas
2664,Casey,Kentucky
2665,Garrard,Kentucky
2666,Livingston,Kentucky
2667,Saline,Nebraska
2668,Tyrrell,North Carolina
2669,Johnston,Oklahoma
2670,Jefferson,Oregon
2671,Armstrong,Texas
2672,Duval,Texas
2673,Wilbarger,Texas
2674,Lincoln,West Virginia
2675,Washburn,Wisconsin
2676,Nome Census Area,Alaska
2677,Union,Illinois
2678,Smith,Kansas
2679,Alcona,Michigan
2680,Norman,Minnesota
2681,Daviess,Missouri
2682,Holt,Missouri
2683,Miller,Missouri
2684,Pondera,Montana
2685,Morrill,Nebraska
2686,Harrison,Ohio
2687,Moore,Tennessee
2688,Bosque,Texas
2689,Freestone,Texas
2690,Sevier,Utah
2691,Kodiak Island Borough,Alaska
2692,Alexander,Illinois
2693,Baraga,Michigan
2694,Mille Lacs,Minnesota
2695,Howard,Nebraska
2696,Nance,Nebraska
2697,Moody,South Dakota
2698,La Salle,Texas
2699,Marion,Texas
2700,Red River,Texas
2701,Roberts,Texas
2702,Sherman,Texas
2703,Essex,Virginia
2704,Henderson,Illinois
2705,Wayne,Illinois
2706,Chase,Kansas
2707,Sherman,Kansas
2708,Wilson,Kansas
2709,Aitkin,Minnesota
2710,Butler,Nebraska
2711,Red Willow,Nebraska
2712,Haskell,Oklahoma
2713,McIntosh,Oklahoma
2714,Woods,Oklahoma
2715,Rhea,Tennessee
2716,Zavala,Texas
2717,Hamilton,Illinois
2718,Benzie,Michigan
2719,Kittson,Minnesota
2720,Lewis,Missouri
2721,Marion,Missouri
2722,Furnas,Nebraska
2723,Mineral,Nevada
2724,Guadalupe,New Mexico
2725,Harper,Oklahoma
2726,Crockett,Tennessee
2727,Carson,Texas
2728,Yoakum,Texas
2729,Sanpete,Utah
2730,Sheridan,Kansas
2731,Clay,Kentucky
2732,Fulton,Kentucky
2733,Piscataquis,Maine
2734,Marshall,Minnesota
2735,Morrison,Minnesota
2736,Audrain,Missouri
2737,Nelson,North Dakota
2738,Childress,Texas
2739,Houston,Texas
2740,Parmer,Texas
2741,Cass,Illinois
2742,White,Illinois
2743,Haskell,Kansas
2744,Chippewa,Minnesota
2745,Dixon,Nebraska
2746,Hartley,Texas
2747,Hardin,Illinois
2748,Cherokee,Iowa
2749,Humboldt,Iowa
2750,Hickman,Kentucky
2751,Pennington,Minnesota
2752,Lander,Nevada
2753,Cimarron,Oklahoma
2754,Norton city,Virginia
2755,Patrick,Virginia
2756,Edwards,Kansas
2757,Carroll,Missouri
2758,Mississippi,Missouri
2759,Fillmore,Nebraska
2760,Wells,North Dakota
2761,Brooks,Texas
2762,Wheeler,Texas
2763,Highland,Virginia
2764,Fulton,Arkansas
2765,Clark,Kansas
2766,Gray,Kansas
2767,Kiowa,Kansas
2768,Rice,Kansas
2769,Carlisle,Kentucky
2770,Greeley,Nebraska
2771,Sherman,Nebraska
2772,Harding,New Mexico
2773,Cochran,Texas
2774,Jim Hogg,Texas
2775,Grant,Kansas
2776,Meade,Kansas
2777,Wheatland,Montana
2778,Stanley,South Dakota
2779,Nolan,Texas
2780,Ochiltree,Texas
2781,Vernon,Wisconsin
2782,Lemhi,Idaho
2783,Thurston,Nebraska
2784,Union,New Mexico
2785,Madison,North Carolina
2786,Pembina,North Dakota
2787,McPherson,South Dakota
2788,Gilmer,West Virginia
2789,Sitka City and Borough,Alaska
2790,Jefferson,Nebraska
2791,Ransom,North Dakota
2792,Hand,South Dakota
2793,Calhoun,West Virginia
2794,Pocahontas,Iowa
2795,Cedar,Nebraska
2796,Valley,Nebraska
2797,Camden,North Carolina
2798,Pushmataha,Oklahoma
2799,Douglas,South Dakota
2800,Cottle,Texas
2801,Pocahontas,West Virginia
2802,Montgomery,Arkansas
2803,Mariposa,California
2804,Nemaha,Kansas
2805,Metcalfe,Kentucky
2806,Owen,Kentucky
2807,Wadena,Minnesota
2808,Graham,North Carolina
2809,Vinton,Ohio
2810,Harney,Oregon
2811,Buffalo,South Dakota
2812,Lipscomb,Texas
2813,Runnels,Texas
2814,Grayson,Virginia
2815,Davis,Iowa
2816,Cheyenne,Kansas
2817,Frontier,Nebraska
2818,Sierra,New Mexico
2819,Hyde,North Carolina
2820,Swain,North Carolina
2821,Day,South Dakota
2822,Harper,Kansas
2823,Hitchcock,Nebraska
2824,Garza,Texas
2825,Glasscock,Texas
2826,Brown,Illinois
2827,Calhoun,Iowa
2828,Floyd,Iowa
2829,Sac,Iowa
2830,Wayne,Iowa
2831,Norton,Kansas
2832,Kanabec,Minnesota
2833,Renville,North Dakota
2834,Brewster,Texas
2835,Lincoln,Wisconsin
2836,Grant,Minnesota
2837,Keith,Nebraska
2838,Briscoe,Texas
2839,Coleman,Texas
2840,Taliaferro,Georgia
2841,Monroe,Iowa
2842,Lawrence,Missouri
2843,Sullivan,Missouri
2844,Holt,Nebraska
2845,Yancey,North Carolina
2846,Ritchie,West Virginia
2847,Brown,Kansas
2848,Ellsworth,Kansas
2849,Boone,Nebraska
2850,Blaine,Oklahoma
2851,Refugio,Texas
2852,Pope,Minnesota
2853,Mercer,North Dakota
2854,Bailey,Texas
2855,Coke,Texas
2856,Collingsworth,Texas
2857,San Juan,Colorado
2858,Thomas,Nebraska
2859,Baker,Oregon
2860,Grant,South Dakota
2861,Ziebach,South Dakota
2862,Clay,West Virginia
2863,Forest,Wisconsin
2864,Valdez-Cordova Census Area,Alaska
2865,Cheyenne,Colorado
2866,Conejos,Colorado
2867,Glascock,Georgia
2868,Harlan,Kentucky
2869,Lake,Minnesota
2870,Benson,North Dakota
2871,Traill,North Dakota
2872,Shackelford,Texas
2873,Piute,Utah
2874,Pope,Illinois
2875,Fremont,Iowa
2876,Palo Alto,Iowa
2877,Lincoln,Nevada
2878,Kimble,Texas
2879,Reeves,Texas
2880,Anderson,Kansas
2881,Laclede,Missouri
2882,Dawes,Nebraska
2883,Covington city,Virginia
2884,Trinity,California
2885,Bent,Colorado
2886,Pickett,Tennessee
2887,Ida,Iowa
2888,Edwards,Illinois
2889,Emmet,Iowa
2890,Richardson,Nebraska
2891,Washita,Oklahoma
2892,Tripp,South Dakota
2893,Burnett,Wisconsin
2894,Pepin,Wisconsin
2895,Dent,Missouri
2896,Archer,Texas
2897,Fisher,Texas
2898,Haskell,Texas
2899,Little River,Arkansas
2900,Putnam,Illinois
2901,Magoffin,Kentucky
2902,Schuyler,Missouri
2903,Nuckolls,Nebraska
2904,Adams,Iowa
2905,Lucas,Iowa
2906,Steele,North Dakota
2907,Ness,Kansas
2908,Bell,Kentucky
2909,Storey,Nevada
2910,Hidalgo,New Mexico
2911,Ringgold,Iowa
2912,Wolfe,Kentucky
2913,Avery,North Carolina
2914,Bottineau,North Dakota
2915,Coal,Oklahoma
2916,Hancock,Tennessee
2917,Mills,Texas
2918,San Saba,Texas
2919,Northwest Arctic Borough,Alaska
2920,Elliott,Kentucky
2921,Hall,Texas
2922,Harlan,Nebraska
2923,Langlade,Wisconsin
2924,Taylor,Wisconsin
2925,Platte,Wyoming
2926,Sierra,California
2927,Comanche,Kansas
2928,Hodgeman,Kansas
2929,Lane,Kansas
2930,Trego,Kansas
2931,Griggs,North Dakota
2932,Lassen,California
2933,Hubbard,Minnesota
2934,Grundy,Missouri
2935,Hardeman,Texas
2936,Ward,Texas
2937,Chase,Nebraska
2938,Jackson,South Dakota
2939,Benewah,Idaho
2940,Presidio,Texas
2941,Modoc,California
2942,Hudspeth,Texas
2943,Decatur,Iowa
2944,Monroe,Missouri
2945,Shannon,Missouri
2946,Lake,Oregon
2947,Reagan,Texas
2948,Weston,Wyoming
2949,North Slope Borough,Alaska
2950,Lee,Kentucky
2951,Stevens,Minnesota
2952,Garfield,Nebraska
2953,Pershing,Nevada
2954,Franklin,Idaho
2955,Edgar,Illinois
2956,Texas,Missouri
2957,Thayer,Nebraska
2958,Hughes,Oklahoma
2959,Edmunds,South Dakota
2960,Kingsbury,South Dakota
