Yazoo,Mississippi,515.0,27719
Broadwater,Montana,nan,5692
Flathead,Montana,1138.0,94696
Madison,Montana,94.0,7810
Roosevelt,Montana,250.0,11230
Nemaha,Nebraska,93.0,7101
Elko,Nevada,547.0,52029
Cape May,New Jersey,1598.0,95404
Sussex,New Jersey,1740.0,144694
San Miguel,New Mexico,481.0,28350
Schoharie,New York,397.0,31667
Wayne,New York,1221.0,91874
Hamilton,Ohio,11344.0,805965
Montgomery,Ohio,9281.0,532761
Richland,Ohio,2092.0,121888
Custer,Oklahoma,427.0,29248
Grady,Oklahoma,832.0,53955
Logan,Oklahoma,572.0,45171
McClain,Oklahoma,590.0,37222
Washington,Oklahoma,786.0,51892
Lancaster,Pennsylvania,5459.0,533110
Lebanon,Pennsylvania,1716.0,136950
Westmoreland,Pennsylvania,5257.0,359377
Abbeville,South Carolina,430.0,24951
Dorchester,South Carolina,1938.0,148517
Saluda,South Carolina,289.0,20113
Cumberland,Tennessee,1111.0,57895
Dyer,Tennessee,800.0,37970
Montgomery,Tennessee,2361.0,189709
Washington,Tennessee,2108.0,126044
Wilson,Tennessee,1735.0,125616
Cameron,Texas,3947.0,418785
Crane,Texas,55.0,4823
DeWitt,Texas,340.0,20660
Johnson,Texas,2229.0,157544
Van Zandt,Texas,914.0,53070
Clallam,Washington,1127.0,72969
Monongalia,West Virginia,989.0,102827
Tucker,West Virginia,111.0,6922
Bayfield,Wisconsin,219.0,14987
Calumet,Wisconsin,403.0,49653
Columbia,Wisconsin,661.0,56650
Eau Claire,Wisconsin,1034.0,101907
Ozaukee,Wisconsin,732.0,87625
Sauk,Wisconsin,769.0,63317
Walworth,Wisconsin,1148.0,103021
Cullman,Alabama,1501.0,81316
Jackson,Alabama,1126.0,52608
Lamar,Alabama,290.0,14066
Lauderdale,Alabama,1553.0,92641
Washington,Alabama,313.0,16909
Yuma,Arizona,1994.0,203292
Amador,California,529.0,36963
Imperial,California,1636.0,178807
Broomfield,Colorado,462.0,62449
Park,Colorado,205.0,16440
San Miguel,Colorado,nan,7767
New London,Connecticut,3075.0,272033
Monroe,Florida,1189.0,77150
Carroll,Georgia,1826.0,113756
Chatham,Georgia,3789.0,282613
Dawson,Georgia,377.0,22939
Douglas,Georgia,1724.0,138283
Heard,Georgia,245.0,11571
Lamar,Georgia,352.0,18195
