hYU5E8cUovINjsqQ,54292.0,78.122963501,82.0,221.0,8084
1uEnKQj6L4Qeq647,62389.0,80.51667405,48.0,238.0,5892
8cHMaZUF5r1oSdIv,53917.0,78.216990615,35.0,297.0,6371
L1UmjSxQwpx96LVS,88538.0,79.73979738,537.0,1528.0,27022
Q7P8BT1angP0B1c4,58035.0,78.012571326,42.0,45.0,9515
gQFV3Wrzwhs5yBfi,50278.0,80.769244909,4.0,1.0,474
c8ZpywSfO7WKoaq4,50610.0,75.663986346,107.0,192.0,21633
paOpzxq6Gsr5TLZh,74240.0,81.63305055800001,293.0,1022.0,6660
2En9XtJKHn1kaz0U,120950.0,85.210292224,188.0,424.0,16033
guvBm2yro7GgoYzz,65987.0,81.74638388,31.0,240.0,3672
lLzC6ya6Vt2OHDCr,72400.0,80.329401654,280.0,964.0,14017
QOI7q1zKIy4yIn6I,59428.0,80.44151303699999,65.0,128.0,4506
xXjl5zrSx0WIcJB8,87333.0,81.515588378,555.0,906.0,12543
YXqsvtFUWcQWa9wE,58307.0,78.237398773,21.0,146.0,3152
TXrZGt2kept0XyrW,82113.0,79.313560574,325.0,1203.0,32847
GUAwOGforVapLHDN,49957.0,76.328412229,460.0,1673.0,25097
ft3bn2XOufYvPEUZ,48763.0,78.502115626,194.0,1243.0,35272
zn3xPY7e9YfrJPkO,70199.0,79.164313075,219.0,1714.0,49175
KxB3he2crEGZDnZv,76304.0,80.43244312600001,114.0,454.0,7410
BuddXK0S92K8CbsM,62835.0,77.897888334,104.0,194.0,20407
ZHPcxIk1DqmlyoLP,55733.0,76.227375354,807.0,1861.0,104607
Z7O9mvLyuH5UmYAV,61735.0,82.286989505,1165.0,3013.0,193232
0dgICa7i9hWA5ayD,61652.0,81.888685397,319.0,738.0,43266
VkbUPQKyOr8A59G1,67187.0,80.590877859,350.0,731.0,39754
Y4YTaID9Mn9Ms97L,60531.0,79.880601713,19.0,18.0,712
lkXc3rASLyLaMaQN,47084.0,75.99952158100001,72.0,253.0,21986
9MsqrHnkux46D4fw,46629.0,74.714215317,14.0,106.0,1430
HoVqwLUnlQlP6g96,49935.0,77.56442936100001,88.0,524.0,8153
DBnmtP2TI8uT2WT6,52837.0,78.565097951,308.0,1113.0,14567
HerMhgH1BQrO3NWx,61675.0,79.940486245,585.0,2276.0,35229
z4V7n85tXaQoxqU8,50396.0,77.835614928,26.0,126.0,3492
17MEiwuyrJPambTZ,56557.0,77.065921037,76.0,389.0,7669
2hVFknlrcpjlNn0C,72267.0,81.410382071,636.0,1967.0,13709
cdrJia3qKNEFFhRi,86403.0,82.367580186,279.0,746.0,14269
2O9FIgNqAVzljwGM,76067.0,81.26960826199999,1475.0,4924.0,57354
UdlrDPPu6K0xa89A,60843.0,82.242988248,156.0,496.0,6270
XJGV3ZchEnR2duFK,44799.0,77.25633544899999,284.0,1039.0,26352
t9AXPQHFEI1IqcA5,75177.0,79.970055251,8.0,9.0,1502
36VMp8HeiLv0zP1a,56382.0,74.735673648,42.0,140.0,5199
TPdZEdUGeuDE86Cn,62875.0,79.499817191,675.0,1689.0,78740
XAXMmhumhD6eO7ND,112396.0,82.614664162,513.0,1339.0,24535
YeHIJpIe57V9cv9E,64536.0,80.033193096,311.0,1094.0,10808
6vY8F6JYyEggdbwR,47382.0,79.287105258,14.0,55.0,2145
bN5y12B9uw5BOwHe,79604.0,80.571111352,202.0,831.0,12351
92LmmbKsR2V9IfRP,53168.0,79.24703531600001,20.0,30.0,2411
Vni9OF13CHLE22uK,75048.0,80.156092955,272.0,900.0,18227
vlWMv6IUuae0TB6b,69297.0,78.55974336,180.0,559.0,18736
0CLQirUQYkHfw8Br,50112.0,77.96507768800001,422.0,1082.0,39719
HPYwS42terRCUi4I,60296.0,78.085278532,55.0,195.0,23774
fGHwsybge4oSB9xN,64509.0,80.358177488,940.0,3157.0,120608
Is31Jhl5N6XaRFJn,50531.0,76.71873399399999,64.0,421.0,13652
KnV3sXH5JNs92NZV,47424.0,75.530450809,92.0,312.0,12112
tFzkcAoaBrsUka86,81061.0,80.886105235,370.0,1291.0,21574
015a26vU0jabsr3S,68217.0,79.93087511600001,252.0,676.0,14563
P4wVBQQuY4axN2jC,62657.0,79.888342283,16.0,51.0,3078
FNInAXzd5i3x8Lp7,55874.0,76.392969584,520.0,1722.0,37471
IwszplTW5LMMRIAE,99425.0,84.378934656,110.0,524.0,15668
XGRYiSAWP7UxMRCZ,91028.0,79.83812115,71.0,163.0,6704
P8zlLtiWwoELq7ob,86541.0,80.998614319,91.0,221.0,5009
8E4FvsGiqE0zEfif,48450.0,76.86862681699999,14.0,58.0,1843
7R7gfCMkvnDvCfTc,106200.0,82.199572347,206.0,544.0,48612
0YrfyiO3uZBCrUzD,53700.0,77.729332876,3.0,12.0,183
PNTfjRIBFKcFVdQD,48763.0,76.78719866899999,25.0,220.0,4866
t3W1kiowJmGRSGVa,51377.0,77.814563004,167.0,786.0,27117
g81Jxn5g889QVnhg,60367.0,75.911969236,21.0,14.0,5607
A4hHqsdO5U1bKKJh,55013.0,74.671162642,709.0,1166.0,54690
ybi9U1OA3Vu6DwMK,64863.0,77.701355287,32.0,46.0,8573
WTOG1FfIXOkANSgA,49640.0,76.128189581,221.0,324.0,20236
IVL83H4l3qy19sEZ,52557.0,76.260147716,150.0,276.0,15936
vJbuWG3P0x7yB0Zf,80063.0,82.023633312,19.0,67.0,4260
orSCB6mCGBHLulyl,74019.0,83.89145436300001,1.0,4.0,422
H0nIuGeM9d8wLm1R,48308.0,76.496100233,107.0,858.0,11088
wUgsMj9Liay3RpvS,81033.0,83.337153109,31.0,79.0,1809
bqjOq2jFYIs3OaIq,80078.0,96.75306699299999,19.0,91.0,2932
HOYX0DadkOJC9D3J,75629.0,80.400819165,149.0,800.0,24729
0OffFkaU3iSBpxcB,58037.0,80.323594344,1179.0,3186.0,181847
jAYANYfX9CnIRkB0,50473.0,79.799673247,144.0,533.0,48632
AWtyjZOCJnYNXFMG,49101.0,75.619270263,26.0,30.0,10273
hc5MmVIpGVm0kHEz,72970.0,77.427661076,107.0,330.0,25528
UaRxR5O8JbbP18un,66827.0,80.781476806,428.0,1361.0,33969
QUnnoIHfG6AvztA2,60044.0,78.634874348,5.0,4.0,611
cZzBH9LQzFbOvbxi,65953.0,77.507599874,42.0,79.0,4370
U43mCETr4nfVguGm,67585.0,77.81472246,18.0,72.0,3336
DwCQr9DEgl153eDe,67054.0,78.555623813,208.0,614.0,19050
OPqmqWKVdi7Ywubo,51665.0,75.611183375,46.0,245.0,11433
tRZ288FEHUXA3hHB,71586.0,80.240827854,486.0,2054.0,21709
0MKmhY7DODl5p3tJ,97051.0,79.230199223,398.0,1091.0,26654
RZuQ3MIarxPoxHJ8,92616.0,78.71131795,63.0,252.0,6964
CXE1tTbz7KzGBQ84,50576.0,77.491961023,43.0,259.0,5064
jW3LWeoEjlEEd3Uf,54491.0,79.93037751600001,23.0,49.0,1265
piLN3Fd08yKwx5nA,67349.0,82.831517612,8.0,11.0,1292
V7tBSGAjWlh6zuRk,62191.0,77.902071845,470.0,1632.0,46184
dJ9KcPgojjrrXpC2,87377.0,81.325115129,60.0,152.0,4739
eyqwnl4kW7uSfspx,38664.0,74.869312883,10.0,2.0,3584
BoPMA2sF3qBk7rgO,29244.0,70.465850703,22.0,137.0,3438
IW4L6tGFmfVGGVUE,45268.0,74.11820832800001,16.0,26.0,6621
PKHEPJHxquIdlAlg,44978.0,75.980872322,15.0,61.0,2135
t1MRoKy6rK4bhpJF,67569.0,82.42743169100001,88.0,350.0,7574
4XeJ6sXMuc61OJOs,63860.0,79.457896553,63.0,314.0,4209
5fcywDrzhgVDc8uv,47302.0,76.646058352,25.0,189.0,2622
T3DsbzQJASG9IQmm,59975.0,78.303335522,156.0,542.0,11818
BG2GsIDrvqqSfnlv,68483.0,79.06256887100001,263.0,945.0,34905
5QxwfLpp0EwpNQfu,63297.0,78.96243322699999,128.0,347.0,6144
4RA3u589yaWzNMXB,41572.0,76.143496714,58.0,229.0,15078
oVxl7JOFl3wl4Rp1,52346.0,76.087175011,672.0,5291.0,107558
ZtCIb2Q5jrQPm7gb,99224.0,81.38210428,444.0,1199.0,27019
SKBSwtvG5s8FupVI,71695.0,79.818517234,231.0,497.0,12871
83gGkJvwbhK8XFwP,63119.0,77.04299208399999,159.0,219.0,7797
ZCgXDt9FvRJPhyFF,59913.0,78.277288579,1.0,nan,461
UoDNU093U75aPm53,57196.0,77.38185048,401.0,776.0,32272
sLV8xLTVK3cWxHsR,49611.0,75.702148937,22.0,17.0,4863
e4TqM3E6jdAcXRvD,64170.0,77.776609021,135.0,307.0,26618
V7qB8ENqtD7Qtbmn,54292.0,78.432746919,284.0,768.0,40118
IAvXa27oXxvPb2E4,43948.0,80.479273227,405.0,776.0,163112
BdeOmFDgR5zY2YxM,71959.0,77.690199314,245.0,375.0,43845
ReMVBXin0pzOmqif,56848.0,78.281316909,232.0,263.0,36912
E1Is7pUUZ2kbPL6x,76255.0,81.77795870199999,1043.0,3448.0,158704
Bbp4YmpawuKf8UrE,42640.0,79.750689057,73.0,233.0,6610
SgwVbVf406412GEj,53688.0,79.026790998,40.0,209.0,10032
gpktXmCvzmxSlMki,49771.0,76.858929455,682.0,2773.0,64675
KsmOslzmU07g87Wp,60349.0,78.32937802,93.0,281.0,9908
vXWumFniEBchyPfE,61906.0,79.62843101600001,71.0,166.0,5654
7Vf4fUxRH3el7kJ5,51204.0,75.217716107,33.0,90.0,6445
vsxYQqzJJHTC3fwr,57588.0,78.45025836800001,155.0,210.0,19119
gl6x1jEO8C0jUlSw,50157.0,77.315999195,22.0,16.0,2948
cGxCZm8L60hvs4Wr,70626.0,81.495360687,235.0,1706.0,15624
XizlWxUBRgL2v8tz,83591.0,82.96930928,399.0,2278.0,18291
VLfGfqa6pN2btW68,51132.0,78.833064131,168.0,495.0,11396
h5ipHraE1uYJHxzh,73037.0,80.295570423,826.0,4499.0,39536
9Yw8tzax0GGlzm39,67720.0,80.13563462,756.0,3751.0,39398
j6osuEPr7TCbU5Ji,70974.0,78.58895232,72.0,101.0,15494
hiXVYpo5r0oD6ZcK,73981.0,82.112395162,52.0,149.0,2812
xjLhfIqsGFP9cJFq,76113.0,86.18866878600001,23.0,36.0,3182
Kyg1MsMqQEZ1iVLc,68749.0,83.806937856,5.0,13.0,1662
hdnammkHiNTBONJE,60572.0,79.256090506,nan,4.0,574
1NjIMFC4bfBlCeR1,93540.0,82.38483292800001,1255.0,2773.0,50216
2Bz4GrtWXSfPByVi,62242.0,78.02181254199999,236.0,448.0,8760
JYXWYuiiwIweghIV,58222.0,76.474465906,156.0,314.0,13505
85KBKrWFfFvYfLZo,72247.0,79.988244126,20.0,11.0,1418
mPzbDZyBFF97Uw9p,52095.0,75.779407035,39.0,97.0,7479
PdVtPXhQOMWcHVkm,60010.0,78.312860911,18.0,14.0,1817
A1N4xVoc6zWl3nI7,87267.0,82.103779937,40.0,30.0,3063
oCG9MpaqGgiapOKR,58033.0,77.31596080199999,11.0,49.0,1694
ZvYzFGV756jxi8Ql,48614.0,75.951752516,15.0,25.0,1311
FytRbbo6ob9AsFov,55602.0,75.809977355,21.0,65.0,2018
jdfjrCEbXvfiEDJn,56754.0,77.906399867,55.0,286.0,9430
uXE4SMpFQDbFBOaM,52651.0,77.288032483,46.0,157.0,9787
zSEzrCyjDYYAeOqc,50830.0,74.570890372,12.0,125.0,3194
FXZBEd3xYxpY6rQI,95956.0,78.621714675,79.0,362.0,6332
kGoNbX1URm6OVJco,69001.0,79.61116065899999,208.0,1109.0,5190
4qfb94821oTYBnsW,66005.0,78.645806892,299.0,2762.0,16752
oMdC4vTtWlBZEAax,62522.0,77.73980742399999,44.0,248.0,6147
1ywfjxNCUHTUxQts,59787.0,79.643536831,4.0,4.0,843
f89i6ytqH1N67ghc,56207.0,79.461978197,120.0,557.0,8389
FzISr6MyEYcbyjNz,79979.0,80.478793854,378.0,1190.0,29244
9mLgU8uxNDeOj8cM,57036.0,79.277759967,87.0,487.0,11429
xYeIo6NPG5RxkYbI,50928.0,78.673505459,159.0,409.0,7961
cXA6y8QDcQ4o6W5Q,60309.0,80.444169556,14.0,66.0,1843
NDDwt4rpWbOJyAMH,57383.0,80.697118074,88.0,381.0,4160
r8gcuwMDFjzFhajC,60163.0,78.632808222,63.0,122.0,12208
Q4oDJvRUXfHczkjr,50748.0,76.356676965,71.0,219.0,9147
uDgF3CbNnAJTzTPk,51225.0,76.916416607,37.0,124.0,14726
ZDIaG1dn0ehnzjvL,48989.0,76.731679487,25.0,129.0,3348
E8tZaiNaP5CUooT8,61053.0,76.524876613,206.0,870.0,21739
UsRdWuIeg69KIeW1,60383.0,77.126269295,1297.0,3948.0,90847
a0y7AZPcjmoSFbDI,59265.0,77.56400207600001,163.0,497.0,15138
5ptWRdzggfkwDIPO,58890.0,76.95807827600001,513.0,1499.0,29463
ccOPAbVKAJSvBAMP,51030.0,77.803988675,38.0,144.0,5793
FoDRNEmBS8p4KwIr,47747.0,75.887111295,13.0,60.0,3451
